"Sciezka Folderu";"Nazwa Pliku";"Rozszerzenie";"Czas Trwania";"Data Utworzenia"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_02_BD_1080p_YURI_small";".mp4";"00:24:00";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_03_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_04_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_05_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_06_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_07_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_08_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_09_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:47"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_10_BD_1080p_YURI_small";".mp4";"00:24:01";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_11_BD_1080p_YURI_small";".mp4";"00:24:00";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu";"AnimePahe_Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_-_12_BD_1080p_YURI_small";".mp4";"00:23:56";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E01-Good Morning SAGA [CE969BAE]_small";".mkv";"00:23:42";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E02-I♡HIPHOP SAGA [0BD20FC9]_small";".mkv";"00:23:41";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E03-DEAD OR LIVE SAGA [1DC7ACAD]_small";".mkv";"00:23:42";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E04-Warming Dead SAGA [F010127D]_small";".mkv";"00:23:42";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E05-The Nice Bird SAGA in Your Heart [3493882D]_small";".mkv";"00:23:42";"2026-05-02 12:42:48"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E06-Because It's Sentimental SAGA [ED3F4E0C]_small";".mkv";"00:23:42";"2026-05-02 12:42:49"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E07-But It's Zombiemental SAGA [22390363]_small";".mkv";"00:23:42";"2026-05-02 12:42:49"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E08-Go Go Neverland SAGA [A2385C03]_small";".mkv";"00:23:42";"2026-05-02 12:42:54"
;"S01E09-Though My Life May Have Ended Once by Some Twist of Fate I Have Risen... [2B13CC1E]_small";".mkv";"00:23:42";"2026-05-02 12:42:54"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E10-NO ZOMBIE NO IDOL SAGA [D65842A8]_small";".mkv";"00:23:42";"2026-05-02 12:42:54"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E11-A One-of-a-Kind SAGA [772B4EFD]_small";".mkv";"00:23:42";"2026-05-02 12:42:54"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S01 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S01E12-Good Morning Again SAGA [88CEAAF2]_small";".mkv";"00:23:42";"2026-05-02 12:42:54"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E01-Good Morning Returns SAGA [B557B41D]_small";".mkv";"00:23:41";"2026-05-02 12:42:54"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E02-The SAGA of an Almost-Broken Radio [52C34505]_small";".mkv";"00:23:41";"2026-05-02 12:42:54"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E03-The Acoustic SAGA of Love and Youth [DFBCC6E7]_small";".mkv";"00:23:40";"2026-05-02 12:42:54"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E04-Pure-Hearted Electric SAGA [79CA8614]_small";".mkv";"00:23:41";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E05-Little Bodda Bope SAGA [6BA2CCE6]_small";".mkv";"00:23:41";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E06-Walking Bet SAGA [9538426F]_small";".mkv";"00:23:41";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E07-Maimai Revolution SAGA [070E5A78]_small";".mkv";"00:23:41";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E08-The Saga Incident, Part 1 [D5158FE0]_small";".mkv";"00:23:48";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E09-The Saga Incident, Part 2 [B75E1EDB]_small";".mkv";"00:23:41";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E10-The SAGA of How These Zombies Will Get Their Revenge [10913CEB]_small";".mkv";"00:23:41";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E11-All It Takes Is for You to Be There SAGA [0B29F74B]_small";".mkv";"00:23:41";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\Zombieland Saga S01-S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER\Zombieland Saga S02 1080p Dual Audio BDRip 10 bits DD x265-EMBER";"S02E12-The Greatest SAGA in History [FABFB41D]_small";".mkv";"00:27:01";"2026-05-02 12:42:55"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 01 - The Three Maiden Sisters Make Their Appearance [B596BF3A]_small";".mp4";"00:13:48";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 02 - Trouble at the School Entrance Ceremony [4718C499]_small";".mp4";"00:13:48";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 03 - Formation of the Shrine Committee [F59177BB]_small";".mp4";"00:13:47";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 04 - Looking for Applicants! [8B9A3C87]_small";".mp4";"00:13:47";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 05 - The Priestess Council Meeting [8CBF6119]_small";".mp4";"00:13:47";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 06 - Priestess Training [1527F453]_small";".mp4";"00:13:48";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 07 - Shamanic Enlightenment [AEEDDACB]_small";".mp4";"00:13:47";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 08 - Yagarena, the Dark God [5702AD74]_small";".mp4";"00:13:47";"2026-05-02 12:41:25"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 09 - The Gale Monster Cat [45506523]_small";".mp4";"00:13:47";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 10 - The Priestess Big Meeting [112EB3BB]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 11 - A Passionate Love Lesson [089F7D3E]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 12 - Disturbing Festival Music [FFCA259D]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 13 - A Ghost Story of the Dead in the Sea [C11231FC]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 14 - Twilight Priestesses [4CE2CA5B]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 15 - A Transfer Student's Strange Story [844CFFB8]_small";".mp4";"00:13:47";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 16 - Seiko's Love Letter [7C5F3780]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 17 - Shizuka's Hardship [29420D86]_small";".mp4";"00:13:47";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 18 - Strange Shouwa-Period Cat Legend [0AEA9500]_small";".mp4";"00:13:47";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 19 - Chika Causes Trouble [2214B523]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 20 - Sakibara Communication Network [B7F58F9B]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 21 - Chimera [558B0DCF]_small";".mp4";"00:13:48";"2026-05-02 12:41:26"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 22 - Weekend Girls [9C2393F2]_small";".mp4";"00:13:47";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 23 - Wisdom [FC2CA88F]_small";".mp4";"00:13:48";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 24 - Living Artifacts [8193C59A]_small";".mp4";"00:13:48";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 25 - Counterattack of the Priestess Council [86BF9A27]_small";".mp4";"00:13:47";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Shrine of the Morning Mist [Web 720p]";"[Dodgy] Shrine of the Morning Mist - 26 - The Myth of the Morning Mist [94F181CB]_small";".mp4";"00:13:48";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 01 [43E4C517]_small";".mkv";"00:22:41";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 02 [4E75C7B5]_small";".mkv";"00:22:39";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 03 [36466344]_small";".mkv";"00:22:39";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 04 [6E5C4FBF]_small";".mkv";"00:22:40";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 05 [C0CA0851]_small";".mkv";"00:22:40";"2026-05-02 12:41:27"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 06 [54F96193]_small";".mkv";"00:22:40";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 07 [3AAE3C91]_small";".mkv";"00:22:40";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 08 [266F2CEF]_small";".mkv";"00:22:39";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 09 [8C4FC816]_small";".mkv";"00:22:39";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 10 [1B7E339D]_small";".mkv";"00:22:41";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 11 [D220E2E3]_small";".mkv";"00:22:39";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 12 [109D8B8D]_small";".mkv";"00:22:40";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 13 [D2B67168]_small";".mkv";"00:22:40";"2026-05-02 12:41:28"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 14 [4A0056F2]_small";".mkv";"00:22:39";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 15 [0A5B4B16]_small";".mkv";"00:22:39";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 16 [415D5EC1]_small";".mkv";"00:22:40";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 17 [14605F9C]_small";".mkv";"00:22:39";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 18 [7B0A90ED]_small";".mkv";"00:22:41";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 19 [AE183E44]_small";".mkv";"00:22:39";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 20 [C6F197C1]_small";".mkv";"00:22:40";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 21 [8AEDCFC7]_small";".mkv";"00:22:40";"2026-05-02 12:41:29"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 22 [491F7D7E]_small";".mkv";"00:22:40";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 23 [3C409EA8]_small";".mkv";"00:22:39";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 24 [56ADB358]_small";".mkv";"00:22:40";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 25 [A8C5A51C]_small";".mkv";"00:22:40";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - 26 [7EB41D63]_small";".mkv";"00:22:10";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - NCED [DEB7BCA0]_small";".mkv";"00:01:32";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[Dodgy] Star Ocean EX [BD 480p]";"[Dodgy] Star Ocean EX - NCOP [6B239291]_small";".mkv";"00:01:32";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0001 (DVD 540p) [F-R][bb5cdb70]_small";".mkv";"00:24:35";"2026-05-02 12:41:30"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0002 (DVD 540p) [F-R][89d823a2]_small";".mkv";"00:24:35";"2026-05-02 12:41:31"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0003 (DVD 540p) [F-R][dc7c39a7]_small";".mkv";"00:24:35";"2026-05-02 12:41:32"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0004 (DVD 540p) [F-R][2682abeb]_small";".mkv";"00:24:35";"2026-05-02 12:41:32"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0005 (DVD 540p) [F-R][a107432f]_small";".mkv";"00:24:35";"2026-05-02 12:41:33"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0006 (DVD 540p) [F-R][72947f3f]_small";".mkv";"00:24:35";"2026-05-02 12:41:33"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0007 (DVD 540p) [F-R][5f9b3dab]_small";".mkv";"00:24:35";"2026-05-02 12:41:33"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0008 (DVD 540p) [F-R][c412563f]_small";".mkv";"00:24:35";"2026-05-02 12:41:33"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0009 (DVD 540p) [F-R][27113a1c]_small";".mkv";"00:24:35";"2026-05-02 12:41:34"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0010 (DVD 540p) [F-R][d048736b]_small";".mkv";"00:24:35";"2026-05-02 12:41:34"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0011 (DVD 540p) [F-R][18c4a097]_small";".mkv";"00:24:35";"2026-05-02 12:41:34"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0012 (DVD 540p) [F-R][bb269a16]_small";".mkv";"00:24:35";"2026-05-02 12:41:34"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0013 (DVD 540p) [F-R][884ebe65]_small";".mkv";"00:24:35";"2026-05-02 12:41:34"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0014 (DVD 540p) [F-R][ed517f84]_small";".mkv";"00:24:35";"2026-05-02 12:41:34"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0015 (DVD 540p) [F-R][ef8ece5f]_small";".mkv";"00:24:35";"2026-05-02 12:41:34"
"C:\Users\wierz\Desktop\hijuhuajo tv\videos\[F-R] One Piece 0001-0782 (Batch)";"One Piece - 0016 (DVD 540p) [F-R][8c7eb4cc]_small";".mkv";"00:24:35";"2026-05-02 12:41:35"
